293	certamen	0.046717	58.78	
294	sentio	0.046197	58.83	
295	reliquus	0.046048	58.87	
296	posterus	0.046048	58.92	
297	sto	0.046048	58.96	
298	italia	0.045899	59.01	
299	ars	0.045825	59.06	
300	super	0.045825	59.1	
301	cogo	0.045602	59.15	
302	honor	0.045602	59.19	
303	auctor	0.045527	59.24	
304	adeo	0.04523	59.28	
305	ira	0.045081	59.33	
306	contineo	0.044932	59.37	
307	voco	0.044932	59.42	
308	subeo	0.044858	59.46	
309	quisquam	0.04456	59.51	
310	saepe	0.044337	59.55	
311	potestas	0.044263	59.6	
312	ingens	0.044188	59.64	
313	natural	0.044114	59.69	
314	periculum	0.044039	59.73	
315	oculus	0.043816	59.77	
316	ideo	0.043593	59.82	
317	absum	0.043519	59.86	
318	an	0.043295	59.9	
319	nouus	0.043295	59.95	
320	inquam	0.043221	59.99	
321	frater	0.043221	60.03	
322	facilis	0.043147	60.08	
323	summus	0.042849	60.12	
324	fama	0.042849	60.16	
325	caput	0.042849	60.21	
326	sancio	0.0427	60.25	
327	anima	0.0427	60.29	
328	divinus	0.042552	60.33	
329	vis	0.042254	60.38	
330	ops	0.04218	60.42	
331	multitudo	0.042105	60.46	
332	substantia	0.042105	60.5	
333	murus	0.041733	60.54	
334	fugio	0.041584	60.59	
335	mors	0.041138	60.63	
336	soleo	0.041064	60.67	
337	persona	0.041064	60.71	
338	gero	0.040915	60.75	
339	puto	0.040841	60.79	
340	oportet	0.040841	60.83	
341	dictator	0.040469	60.87	
342	amo	0.040394	60.91	
343	dominus	0.039948	60.95	
344	bene	0.039799	60.99	
345	adsum	0.039799	61.03	
346	potis	0.039799	61.07	
347	cado	0.039725	61.11	
348	praeter	0.039576	61.15	
349	praeda	0.039576	61.19	
350	impetus	0.039502	61.23	
351	accido	0.039278	61.27	
352	metus	0.038906	61.31	
353	porta	0.038386	61.35	
354	humanus	0.038311	61.38	
355	sacer	0.038311	61.42	
356	inquantum	0.038163	61.46	
357	pertineo	0.038088	61.5	
358	proficiscor	0.038014	61.54	
359	addo	0.038014	61.58	
360	dimitto	0.037939	61.61	
361	flumen	0.037865	61.65	
362	quattuor	0.037865	61.69	
363	mos	0.037865	61.73	
364	mons	0.037716	61.76	
365	scientia	0.037642	61.8	
366	regius	0.037642	61.84	
367	tollo	0.037493	61.88	
368	aer	0.037493	61.91	
369	tamquam	0.037344	61.95	
370	articulus	0.037344	61.99	
371	sumo	0.03727	62.03	
372	reddo	0.03727	62.06	
373	ostendo	0.03727	62.1	
374	uir	0.037195	62.14	
375	lux	0.037121	62.18	
376	fallo	0.036749	62.21	
377	deduco	0.036675	62.25	
378	caedo	0.0366	62.29	
379	imperator	0.0366	62.32	
380	propior	0.036303	62.36	
381	pugna	0.03608	62.39	
382	magistratus	0.03608	62.43	
383	uter	0.035782	62.47	
384	quicumque	0.035633	62.5	
385	littera	0.035559	62.54	
386	labor	0.03541	62.57	
387	reor	0.035112	62.61	
388	volo	0.035038	62.64	
389	cognitio	0.035038	62.68	
